X,Y,b3n_02,b3n_04,b3n_01,VNIR,SWIR
1110,750,180,197,213,3,3
1110,765,186,208,227,3,2
1110,780,197,208,220,2,2
1110,795,180,203,220,2,2
1110,810,180,197,227,3,2
1110,825,186,197,227,3,3
1110,840,192,197,220,3,3
1110,855,192,202,206,3,2
1110,870,197,174,164,3,2
1110,885,174,168,150,5,3
1110,900,169,174,199,5,3
1110,915,151,208,178,5,3
1110,930,203,225,241,4,3
1110,945,203,214,248,4,3
1110,960,209,214,248,4,3
1110,975,192,191,248,2,2
1110,990,209,225,255,4,2
1110,1005,209,237,241,4,2
1110,1020,209,237,248,4,2
1110,1035,209,231,255,4,3
1110,1050,203,219,241,4,3
1125,0,208,214,228,4,3
1125,15,197,214,235,4,3
1125,30,197,220,221,4,3
1125,45,197,209,235,4,3
1125,60,185,214,235,4,3
1125,75,197,220,235,4,3
1125,90,208,220,214,4,3
1125,105,191,203,199,2,3
1125,120,180,203,164,3,3
1125,135,174,185,178,3,2
1125,150,151,185,171,3,2
1125,165,162,180,192,3,2
1125,180,168,191,192,3,2
1125,195,168,180,178,3,2
1125,210,157,191,206,3,2
1125,225,174,191,206,3,1
1125,240,185,220,228,4,1
1125,255,197,226,220,4,2
1125,270,214,220,220,4,2
1125,285,203,214,220,4,2
1125,300,197,208,220,2,2
1125,315,191,208,228,4,3
1125,330,191,214,213,2,3
1125,345,191,226,235,4,2
1125,360,203,220,249,4,2
1125,375,203,208,220,4,2
1125,390,192,191,213,4,2
1125,405,174,208,227,4,2
1125,420,203,214,227,4,2
1125,435,203,203,249,4,2
1125,450,186,203,227,4,2
1125,465,186,203,242,2,2
1125,480,174,208,234,2,2
1125,495,197,208,227,2,2
1125,510,192,208,249,2,2
1125,525,192,226,249,4,1
1125,540,203,214,249,4,1
1125,555,197,214,213,2,2
1125,570,180,197,234,2,2
1125,585,180,220,249,2,2
1125,600,192,226,249,4,2
1125,615,203,226,249,4,2
1125,630,192,214,234,2,2
1125,645,197,203,220,2,2
1125,660,203,203,192,2,2
1125,675,180,208,227,2,2
1125,690,180,214,227,2,2
1125,705,192,208,227,2,2
1125,720,197,203,220,2,2
1125,735,180,185,213,3,3
1125,750,174,162,234,3,3
1125,765,192,197,227,3,2
1125,780,192,203,234,2,2
1125,795,192,203,220,2,2
1125,810,186,197,227,2,2
1125,825,186,203,213,3,3
1125,840,186,197,220,3,3
1125,855,192,202,227,3,2
1125,870,197,202,199,3,2
1125,885,203,168,206,3,3
1125,900,174,197,241,2,3
1125,915,197,219,241,2,3
1125,930,209,225,241,4,3
1125,945,209,196,241,2,3
1125,960,186,179,241,2,3
1125,975,174,196,248,2,2
1125,990,180,196,248,2,2
1125,1005,203,231,248,4,2
1125,1020,215,237,241,4,2
1125,1035,215,237,248,4,3
1125,1050,215,225,255,4,3
1140,0,203,214,228,4,2
1140,15,197,220,228,4,2
1140,30,191,209,221,4,2
1140,45,191,209,228,4,3
1140,60,191,220,228,4,3
1140,75,191,214,228,4,2
1140,90,191,203,221,4,2
1140,105,191,203,206,2,2
1140,120,180,191,192,2,2
1140,135,174,191,192,3,3
1140,150,180,191,192,3,3
1140,165,162,180,185,3,2
1140,180,157,185,192,3,2
1140,195,174,168,171,5,1
1140,210,151,168,185,5,1
1140,225,174,208,213,5,1
1140,240,191,231,242,4,1
1140,255,220,231,242,4,1
1140,270,214,220,228,4,1
1140,285,214,220,220,4,3
1140,300,197,214,220,4,3
1140,315,197,208,228,4,3
1140,330,197,208,228,4,3
1140,345,185,220,227,4,2
1140,360,191,220,235,4,2
1140,375,203,220,213,4,2
1140,390,208,226,213,4,2
1140,405,197,214,235,4,2
1140,420,197,208,220,4,2
1140,435,192,208,227,4,2
1140,450,203,214,227,4,2
1140,465,186,191,242,2,2
1140,480,174,191,220,2,2
1140,495,169,197,220,2,2
1140,510,169,197,234,2,2
1140,525,192,197,234,2,2
1140,540,174,208,234,2,2
1140,555,197,203,220,2,1
1140,570,192,197,220,2,1
1140,585,180,203,242,2,2
1140,600,186,226,234,4,2
1140,615,186,197,227,2,2
1140,630,192,203,234,2,2
1140,645,186,214,234,2,2
1140,660,197,214,234,2,2
1140,675,197,214,227,2,2
1140,690,192,208,220,2,2
1140,705,192,208,227,2,3
1140,720,186,203,227,2,3
1140,735,180,157,192,3,3
1140,750,145,162,213,3,3
1140,765,180,197,227,3,3
1140,780,192,214,234,2,3
1140,795,192,203,227,2,3
1140,810,186,203,227,2,3
1140,825,180,185,220,3,2
1140,840,186,191,220,3,2
1140,855,186,191,234,3,2
1140,870,203,208,206,2,2
1140,885,203,202,220,2,3
1140,900,203,208,234,2,3
1140,915,197,208,241,2,3
1140,930,209,214,220,2,3
1140,945,203,179,220,2,3
1140,960,186,196,206,2,3
1140,975,174,185,220,2,2
1140,990,180,214,248,2,2
1140,1005,197,208,248,2,3
1140,1020,209,219,241,4,3
1140,1035,215,231,241,4,2
1140,1050,209,225,241,4,2
1155,0,197,203,228,4,2
1155,15,191,203,228,4,2
1155,30,191,214,221,4,2
1155,45,185,203,221,2,3
1155,60,185,209,228,2,3
1155,75,191,209,228,2,2
1155,90,185,203,214,2,2
1155,105,185,209,199,2,2
1155,120,180,191,192,3,2
1155,135,174,191,192,3,3
1155,150,174,191,192,3,3
1155,165,174,197,185,3,2
1155,180,168,185,178,3,2
1155,195,168,185,185,5,1
1155,210,157,174,185,5,1
1155,225,180,220,228,5,1
1155,240,203,231,242,4,1
1155,255,203,243,242,4,1
1155,270,226,220,221,4,1
1155,285,191,214,221,4,3
1155,300,191,214,220,4,3
1155,315,191,208,220,4,3
1155,330,180,203,220,2,3
1155,345,185,191,228,2,2
1155,360,185,203,228,2,2
1155,375,191,231,242,4,2
1155,390,197,208,227,4,2
1155,405,197,208,220,4,2
1155,420,186,208,220,4,2
1155,435,203,214,249,4,2
1155,450,203,208,227,4,2
1155,465,203,203,220,4,2
1155,480,169,185,206,3,2
1155,495,157,168,220,3,2
1155,510,157,168,227,3,2
1155,525,163,197,220,3,2
1155,540,192,191,234,2,2
1155,555,192,203,220,2,1
1155,570,192,197,220,2,1
1155,585,186,197,242,2,2
1155,600,174,191,242,2,2
1155,615,174,185,220,3,2
1155,630,169,185,234,3,2
1155,645,186,197,234,2,2
1155,660,186,203,213,2,2
1155,675,180,220,213,2,2
1155,690,180,249,227,4,2
1155,705,203,208,206,2,3
1155,720,203,185,185,3,3
1155,735,180,185,206,3,3
1155,750,169,197,227,3,3
1155,765,169,220,241,2,3
1155,780,197,220,227,2,3
1155,795,197,208,227,2,3
1155,810,186,197,220,2,3
1155,825,186,197,227,3,2
1155,840,180,180,227,3,2
1155,855,186,197,227,3,2
1155,870,186,208,227,2,2
1155,885,209,208,227,2,3
1155,900,197,208,241,2,3
1155,915,197,214,227,2,3
1155,930,192,214,227,2,3
1155,945,197,202,220,2,3
1155,960,192,196,227,2,3
1155,975,192,208,234,2,2
1155,990,186,219,248,2,2
1155,1005,192,208,248,2,3
1155,1020,192,214,248,4,3
1155,1035,203,219,241,2,2
1155,1050,197,219,241,4,2
1170,0,191,203,214,4,2
1170,15,185,203,214,4,2
1170,30,197,220,221,4,2
1170,45,185,203,221,2,2
1170,60,185,191,228,2,2
1170,75,185,209,214,2,3
1170,90,185,197,207,2,3
1170,105,180,197,199,2,2
1170,120,185,197,185,3,2
1170,135,174,185,199,3,3
1170,150,174,203,199,3,3
1170,165,168,203,199,3,1
1170,180,174,197,178,3,1
1170,195,168,145,164,5,1
1170,210,133,151,199,5,1
1170,225,174,197,249,5,1
1170,240,185,231,249,4,1
1170,255,220,231,249,4,1
1170,270,208,220,221,4,1
1170,285,185,208,221,4,3
1170,300,191,208,206,2,3
1170,315,185,208,206,2,3
1170,330,180,180,199,2,3
1170,345,174,191,220,2,3
1170,360,185,208,235,4,3
1170,375,197,214,242,4,3
1170,390,197,208,220,4,3
1170,405,191,208,228,2,2
1170,420,185,203,242,2,2
1170,435,186,203,227,2,2
1170,450,203,203,227,2,2
1170,465,186,191,192,3,2
1170,480,169,180,178,3,2
1170,495,157,174,171,3,2
1170,510,145,162,199,3,2
1170,525,157,185,220,3,2
1170,540,169,191,220,3,2
1170,555,174,191,206,3,2
1170,570,169,191,213,3,2
1170,585,163,185,192,3,3
1170,600,163,185,220,3,3
1170,615,157,180,213,3,2
1170,630,146,180,213,3,2
1170,645,163,197,220,3,2
1170,660,180,197,199,3,2
1170,675,192,220,199,2,3
1170,690,198,226,234,4,3
1170,705,203,208,206,2,3
1170,720,198,208,213,2,3
1170,735,192,203,227,2,3
1170,750,186,203,234,2,3
1170,765,192,208,249,2,3
1170,780,186,220,220,2,3
1170,795,203,214,220,2,2
1170,810,198,197,220,2,2
1170,825,186,197,220,3,2
1170,840,186,197,234,2,2
1170,855,186,197,234,2,2
1170,870,198,214,242,2,2
1170,885,209,214,227,2,2
1170,900,209,208,227,2,2
1170,915,192,208,241,2,3
1170,930,192,208,234,2,3
1170,945,192,214,234,2,3
1170,960,186,202,234,2,3
1170,975,192,214,234,2,3
1170,990,198,214,241,4,3
1170,1005,197,219,248,4,3
1170,1020,197,208,241,2,3
1170,1035,192,202,241,2,2
1170,1050,197,219,248,2,2
1185,0,191,214,228,4,2
1185,15,208,226,228,4,2
1185,30,208,214,221,4,2
1185,45,185,186,221,2,2
1185,60,174,191,214,2,2
1185,75,174,209,221,2,3
1185,90,191,209,214,2,3
1185,105,180,197,192,2,2
1185,120,180,197,199,3,2
1185,135,180,185,185,3,3
1185,150,174,191,206,3,3
1185,165,174,203,199,3,1
1185,180,174,197,157,5,1
1185,195,168,151,157,5,1
1185,210,122,151,185,5,1
1185,225,122,180,221,5,1
1185,240,174,214,249,4,1
1185,255,203,214,221,4,1
1185,270,197,214,221,4,1
1185,285,197,226,213,4,3
1185,300,191,203,206,2,3
1185,315,191,214,199,2,3
1185,330,191,197,206,2,3
1185,345,185,197,206,2,3
1185,360,197,226,242,4,3
1185,375,197,226,228,4,3
1185,390,203,203,228,4,3
1185,405,191,203,228,2,2
1185,420,191,208,228,2,2
1185,435,191,214,213,2,2
1185,450,186,203,213,2,2
1185,465,180,197,185,3,2
1185,480,169,191,178,3,2
1185,495,174,174,192,3,2
1185,510,174,180,185,3,2
1185,525,157,180,192,3,2
1185,540,157,185,213,3,2
1185,555,169,191,206,3,2
1185,570,163,185,178,3,2
1185,585,163,174,178,3,3
1185,600,151,185,185,3,3
1185,615,163,185,199,3,2
1185,630,146,203,206,3,2
1185,645,169,197,220,3,2
1185,660,192,208,220,3,2
1185,675,209,226,235,4,3
1185,690,209,208,235,4,3
1185,705,198,208,227,2,3
1185,720,186,214,220,2,3
1185,735,192,197,227,2,3
1185,750,192,208,227,2,3
1185,765,180,197,235,2,3
1185,780,186,208,242,2,3
1185,795,186,203,227,2,2
1185,810,192,203,234,2,2
1185,825,186,197,227,2,2
1185,840,186,203,220,3,2
1185,855,198,197,234,2,2
1185,870,192,197,235,2,2
1185,885,209,208,227,2,2
1185,900,198,214,235,2,2
1185,915,192,208,227,2,3
1185,930,198,214,227,2,3
1185,945,192,208,235,2,3
1185,960,192,214,234,2,3
1185,975,186,214,234,2,3
1185,990,198,225,234,4,3
1185,1005,203,225,242,4,3
1185,1020,197,179,234,2,3
1185,1035,192,202,241,2,2
1185,1050,174,219,234,2,2
1200,0,185,209,228,4,2
1200,15,203,220,235,4,2
1200,30,197,214,199,4,2
1200,45,180,197,214,2,3
1200,60,174,197,235,2,3
1200,75,185,214,221,2,3
1200,90,191,214,214,2,3
1200,105,197,203,192,2,3
1200,120,174,185,192,3,3
1200,135,168,180,199,3,2
1200,150,168,185,199,3,2
1200,165,174,180,192,3,2
1200,180,162,185,178,5,2
1200,195,168,185,143,5,4
1200,210,151,157,192,5,4
1200,225,145,209,192,5,1
1200,240,168,220,228,5,1
1200,255,197,209,228,4,2
1200,270,197,226,228,4,2
1200,285,214,243,213,4,2
1200,300,214,220,213,4,2
1200,315,197,214,228,4,3
1200,330,197,214,206,4,3
1200,345,191,197,235,4,3
1200,360,191,214,228,4,3
1200,375,203,214,228,4,3
1200,390,191,197,220,2,3
1200,405,185,203,228,2,3
1200,420,185,208,228,2,3
1200,435,191,191,213,3,2
1200,450,168,162,199,3,2
1200,465,174,197,220,3,2
1200,480,174,208,206,3,2
1200,495,174,191,192,3,2
1200,510,163,180,185,3,2
1200,525,163,180,199,3,2
1200,540,169,203,206,3,2
1200,555,198,208,213,3,3
1200,570,186,203,185,3,3
1200,585,157,180,185,3,3
1200,600,180,197,199,3,3
1200,615,157,214,199,3,2
1200,630,186,214,220,3,2
1200,645,192,214,235,4,2
1200,660,198,220,242,4,2
1200,675,203,208,235,4,3
1200,690,198,220,235,4,3
1200,705,192,214,235,2,3
1200,720,198,214,228,2,3
1200,735,198,220,220,2,3
1200,750,186,208,220,2,3
1200,765,186,197,235,2,3
1200,780,180,203,235,2,3
1200,795,186,208,227,2,3
1200,810,186,197,227,3,3
1200,825,180,197,242,3,1
1200,840,186,197,227,3,1
1200,855,180,197,235,2,2
1200,870,180,202,242,2,2
1200,885,198,208,235,2,2
1200,900,192,214,235,2,2
1200,915,192,220,227,2,2
1200,930,203,208,235,2,2
1200,945,198,219,235,2,2
1200,960,192,219,235,4,2
1200,975,192,219,249,4,3
1200,990,203,231,249,4,3
1200,1005,203,231,213,4,3
1200,1020,203,179,213,3,3
1200,1035,163,179,235,3,2
1200,1050,186,231,234,2,2
1215,0,180,209,242,2,2
1215,15,191,209,228,4,2
1215,30,185,203,214,2,2
1215,45,180,197,214,2,3
1215,60,185,214,228,4,3
1215,75,197,214,228,4,3
1215,90,191,209,207,2,3
1215,105,197,214,207,2,3
1215,120,180,174,185,3,3
1215,135,162,180,192,3,2
1215,150,168,168,185,5,2
1215,165,157,168,178,5,2
1215,180,151,174,178,5,2
1215,195,168,191,171,5,4
1215,210,174,174,157,5,4
1215,225,145,197,206,5,1
1215,240,185,220,228,4,1
1215,255,185,214,228,4,2
1215,270,208,232,249,4,2
1215,285,226,243,235,4,2
1215,300,214,232,235,4,2
1215,315,203,226,228,4,3
1215,330,197,197,228,4,3
1215,345,191,197,228,4,3
1215,360,185,203,228,4,3
1215,375,197,197,213,2,3
1215,390,185,191,213,2,3
1215,405,185,203,221,2,3
1215,420,185,191,199,3,3
1215,435,168,162,213,3,2
1215,450,168,162,192,3,2
1215,465,133,174,220,3,2
1215,480,180,197,199,3,2
1215,495,180,197,199,3,2
1215,510,163,185,199,3,2
1215,525,169,197,213,3,2
1215,540,198,214,206,3,2
1215,555,198,220,213,2,3
1215,570,203,203,228,2,3
1215,585,180,191,206,2,3
1215,600,180,220,228,2,3
1215,615,186,214,221,2,2
1215,630,198,220,228,4,2
1215,645,203,208,235,4,2
1215,660,198,220,235,4,2
1215,675,198,208,228,4,3
1215,690,192,197,228,4,3
1215,705,192,214,235,4,3
1215,720,198,214,228,4,3
1215,735,198,220,221,2,3
1215,750,192,208,221,2,3
1215,765,180,191,228,2,3
1215,780,180,191,235,2,3
1215,795,192,203,228,2,3
1215,810,186,197,221,3,3
1215,825,186,197,228,3,1
1215,840,186,191,228,3,1
1215,855,186,197,235,3,2
1215,870,192,208,235,2,2
1215,885,192,208,235,2,2
1215,900,192,208,235,2,2
1215,915,192,208,228,2,2
1215,930,186,214,242,2,2
1215,945,192,208,235,2,2
1215,960,192,219,235,4,2
1215,975,198,202,235,4,3
1215,990,192,208,242,4,3
1215,1005,198,208,178,3,3
1215,1020,174,179,206,3,3
1215,1035,163,208,242,3,2
1215,1050,197,231,242,2,2
1230,0,180,191,221,2,2
1230,15,185,209,221,2,2
1230,30,185,209,207,2,2
1230,45,191,209,221,2,3
1230,60,197,214,228,4,3
1230,75,197,232,235,4,3
1230,90,203,220,221,4,3
1230,105,191,214,207,2,3
1230,120,174,180,185,3,3
1230,135,168,168,185,5,2
1230,150,145,139,164,5,2
1230,165,139,139,164,5,4
1230,180,139,168,185,5,4
1230,195,157,186,171,5,4
1230,210,162,168,171,5,4
1230,225,157,168,192,5,3
1230,240,157,209,221,4,3
1230,255,197,243,235,4,3
1230,270,220,243,249,4,3
1230,285,214,226,249,4,3
1230,300,203,237,242,4,3
1230,315,214,243,235,4,3
1230,330,214,220,221,4,3
1230,345,197,203,228,4,3
1230,360,185,214,228,4,3
1230,375,185,203,221,2,3
1230,390,185,191,221,2,3
1230,405,185,209,206,2,3
1230,420,185,197,199,2,3
1230,435,185,185,164,3,2
1230,450,162,168,185,3,2
1230,465,157,197,206,3,2
1230,480,185,203,199,3,2
1230,495,180,197,199,3,2
1230,510,174,185,192,3,2
1230,525,180,214,213,3,3
1230,540,180,214,242,2,3
1230,555,215,231,228,2,3
1230,570,186,197,228,2,3
1230,585,186,197,235,2,3
1230,600,180,197,213,2,3
1230,615,174,197,235,2,3
1230,630,174,214,235,2,3
1230,645,192,226,242,4,2
1230,660,203,231,235,4,2
1230,675,198,214,228,4,3
1230,690,198,214,228,4,3
1230,705,192,214,249,4,3
1230,720,209,220,235,4,3
1230,735,209,208,213,4,3
1230,750,198,203,221,2,3
1230,765,180,203,206,2,3
1230,780,174,185,221,3,3
1230,795,174,174,213,3,1
1230,810,180,203,221,3,1
1230,825,180,197,221,3,1
1230,840,180,197,221,3,1
1230,855,174,191,235,3,1
1230,870,174,191,235,3,1
1230,885,192,208,228,2,2
1230,900,192,197,228,2,2
1230,915,186,214,235,2,2
1230,930,192,214,235,2,2
1230,945,192,225,235,2,2
1230,960,192,219,228,2,2
1230,975,192,202,242,2,3
1230,990,192,202,192,3,3
1230,1005,186,185,192,3,2
1230,1020,169,202,221,3,2
1230,1035,186,202,235,2,3
1230,1050,186,214,242,2,3
1245,0,191,203,221,2,2
1245,15,185,214,221,2,2
1245,30,191,209,214,2,2
1245,45,191,203,242,4,3
1245,60,197,226,242,4,3
1245,75,203,226,235,4,3
1245,90,197,226,235,4,3
1245,105,191,203,192,2,3
1245,120,174,168,171,5,3
1245,135,157,145,164,5,2
1245,150,122,128,150,5,2
1245,165,116,151,150,5,4
1245,180,145,174,171,5,4
1245,195,162,180,171,5,4
1245,210,157,168,164,5,4
1245,225,157,197,206,4,3
1245,240,180,232,206,4,3
1245,255,203,243,256,4,3
1245,270,220,272,249,4,3
1245,285,226,209,228,4,3
1245,300,197,237,249,4,3
1245,315,214,243,249,4,3
1245,330,208,232,235,4,3
1245,345,197,226,228,4,3
1245,360,197,214,221,4,3
1245,375,185,220,221,4,3
1245,390,180,203,228,2,3
1245,405,185,197,221,2,3
1245,420,191,197,213,2,3
1245,435,174,191,178,3,2
1245,450,162,180,185,3,2
1245,465,185,203,213,3,2
1245,480,185,203,206,3,2
1245,495,191,197,199,3,2
1245,510,180,208,213,3,2
1245,525,169,208,213,3,3
1245,540,203,231,242,2,3
1245,555,203,214,235,2,3
1245,570,209,220,206,2,3
1245,585,169,191,206,2,3
1245,600,174,185,213,2,3
1245,615,157,180,221,2,3
1245,630,174,214,235,2,3
1245,645,186,226,242,4,2
1245,660,209,226,242,4,2
1245,675,203,226,235,4,3
1245,690,198,203,242,4,3
1245,705,192,214,249,4,3
1245,720,203,208,235,4,3
1245,735,198,203,221,2,3
1245,750,192,203,213,2,3
1245,765,180,191,206,3,3
1245,780,169,157,221,3,3
1245,795,157,174,213,3,1
1245,810,169,185,221,3,1
1245,825,174,197,221,3,1
1245,840,174,197,213,3,1
1245,855,174,197,228,3,1
1245,870,174,191,228,3,1
1245,885,180,191,228,3,2
1245,900,180,191,221,3,2
1245,915,174,202,242,3,2
1245,930,192,219,235,2,2
1245,945,198,219,235,2,2
1245,960,192,219,235,2,2
1245,975,198,214,228,2,3
1245,990,186,191,199,3,3
1245,1005,174,208,214,3,2
1245,1020,174,202,235,2,2
1245,1035,180,208,235,2,3
1245,1050,192,219,242,2,3
1260,0,180,209,228,2,2
1260,15,185,209,221,2,2
1260,30,191,209,228,4,2
1260,45,191,214,228,4,2
1260,60,191,220,242,4,2
1260,75,208,232,235,4,2
1260,90,191,232,221,4,2
1260,105,191,197,178,2,2
1260,120,180,168,178,5,2
1260,135,145,145,136,5,2
1260,150,145,105,129,5,2
1260,165,93,139,157,5,4
1260,180,145,174,171,5,4
1260,195,168,197,171,5,2
1260,210,168,220,199,5,2
1260,225,185,220,214,4,2
1260,240,203,220,235,4,2
1260,255,203,295,249,4,3
1260,270,260,237,249,4,3
1260,285,208,220,228,4,3
1260,300,208,214,249,4,3
1260,315,214,237,235,4,3
1260,330,220,220,235,4,3
1260,345,191,220,235,4,3
1260,360,191,232,228,4,3
1260,375,197,214,221,4,3
1260,390,185,203,213,2,3
1260,405,185,191,213,3,2
1260,420,174,191,192,3,2
1260,435,174,185,185,3,2
1260,450,174,174,192,3,2
1260,465,174,203,206,3,2
1260,480,208,203,206,3,2
1260,495,197,220,199,3,2
1260,510,197,203,235,2,2
1260,525,203,226,242,2,3
1260,540,209,220,228,2,3
1260,555,203,226,235,2,3
1260,570,186,220,221,2,3
1260,585,203,220,199,2,3
1260,600,174,180,199,2,3
1260,615,174,180,206,2,3
1260,630,169,191,221,2,3
1260,645,192,214,242,4,3
1260,660,209,226,242,4,3
1260,675,203,226,235,4,2
1260,690,198,220,235,4,2
1260,705,192,208,242,4,3
1260,720,192,208,221,2,3
1260,735,192,203,221,2,3
1260,750,198,220,221,2,3
1260,765,198,151,178,3,2
1260,780,157,151,185,3,2
1260,795,157,168,213,3,2
1260,810,169,185,221,3,2
1260,825,163,191,221,3,1
1260,840,174,197,213,3,1
1260,855,169,197,221,3,1
1260,870,169,197,221,3,1
1260,885,174,197,228,3,2
1260,900,174,197,235,3,2
1260,915,174,197,235,2,2
1260,930,186,214,242,2,2
1260,945,192,208,235,2,2
1260,960,192,208,228,2,2
1260,975,186,208,206,2,2
1260,990,192,208,206,3,2
1260,1005,192,208,214,3,3
1260,1020,174,225,221,2,3
1260,1035,192,231,242,2,3
1260,1050,203,219,249,2,3
